Model name;Random seed;Status;Objective;Lower bound;Time;Last solution time;LB time;Solutions;LNS steps;Restarts;Branches;Fails;Memory;Int Vars;IntervalVars;Constraints;Solver;Workers;Time limit;Parameters;CPU;Date
jobshop_swv09;1;Solution;1686;1594;3600.00;3516.59;0.00;193;24467451;1403;4039478770;1543161936;9703488;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T03:21:27.316Z"
jobshop_swv10;1;Solution;1769;1588;3600.00;1636.85;0.00;156;24032125;810;4206176978;1552524429;8425728;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T03:35:07.009Z"
jobshop_swv13;1;Optimum;3104;3104;257.18;257.18;0.00;423;640912;1313;183399699;56120846;22137216;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T03:39:24.211Z"
jobshop_swv14;1;Optimum;2968;2968;65.29;65.29;0.00;437;155771;1300;47294446;14073392;23803712;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T03:40:29.526Z"
jobshop_swv11;1;Solution;2991;2983;3600.00;1788.93;0.00;404;9081090;1544;2536514438;783548448;22888576;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:45.780Z"
jobshop_swv16;1;Optimum;2924;2924;0.03;0.01;0.00;2;5;0;2242;3;7356800;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:45.830Z"
jobshop_swv17;1;Optimum;2794;2794;0.03;0.01;0.00;3;8;0;3706;7;7643136;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:45.871Z"
jobshop_swv18;1;Optimum;2852;2852;0.04;0.01;0.00;4;7;0;3376;13;7381504;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:45.927Z"
jobshop_swv19;1;Optimum;2843;2843;0.11;0.11;0.00;20;56;8;33340;4456;7922304;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:46.046Z"
jobshop_swv20;1;Optimum;2823;2823;0.03;0.01;0.00;3;6;0;2758;6;7369088;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:46.086Z"
jobshop_taillard_ta01;1;Optimum;1231;1231;0.70;0.67;0.70;80;6345;76;995943;380354;6035200;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:46.790Z"
jobshop_taillard_ta02;1;Optimum;1244;1244;1.89;1.21;1.89;68;18705;136;2664926;1056814;5573248;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:48.700Z"
jobshop_taillard_ta03;1;Optimum;1218;1218;1.21;0.82;1.21;61;11264;98;1680357;649293;5422720;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:49.934Z"
jobshop_taillard_ta04;1;Optimum;1175;1175;1.14;0.58;1.14;88;11030;103;1641989;655324;6084352;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:51.094Z"
jobshop_taillard_ta05;1;Optimum;1224;1224;6.49;2.71;6.49;70;65266;244;9477579;3734813;6169344;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:11:57.606Z"
jobshop_taillard_ta06;1;Optimum;1238;1238;91.26;18.47;91.26;55;896834;396;135055687;51539882;6323200;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:13:28.886Z"
jobshop_taillard_ta07;1;Optimum;1227;1227;10.13;6.60;10.13;80;88770;298;12668606;5082103;5270080;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:13:39.033Z"
jobshop_taillard_ta08;1;Optimum;1217;1217;6.04;4.55;6.04;77;54944;211;7856460;3128629;5802624;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:13:45.095Z"
jobshop_taillard_ta09;1;Optimum;1274;1274;5.13;3.05;5.13;95;47554;304;6853889;2729736;6210176;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:13:50.241Z"
jobshop_taillard_ta10;1;Optimum;1241;1241;1.59;1.19;1.59;81;13799;152;2059067;813089;5524096;0;225;226;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:13:51.849Z"
jobshop_swv12;1;Solution;3013;2972;3600.00;2295.44;0.00;336;9556310;1874;2408364859;785138979;25018240;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:21:27.340Z"
jobshop_taillard_ta12;1;Optimum;1367;1367;73.88;62.18;73.88;119;524500;534;92887450;33870124;7220352;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:22:41.245Z"
jobshop_taillard_ta13;1;Optimum;1342;1342;567.87;206.56;567.87;130;3905268;877;673227882;250735526;8008768;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:32:09.138Z"
jobshop_taillard_ta14;1;Optimum;1345;1345;8.23;8.22;0.00;77;56912;230;10236956;3769306;6852992;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:32:17.387Z"
jobshop_swv15;1;Solution;2906;2885;3600.00;298.22;0.00;346;9045988;1401;2510354658;777442017;21530240;0;500;461;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:40:29.550Z"
jobshop_taillard_ta11;1;Optimum;1357;1357;1731.40;834.49;1731.40;127;12164426;1099;2085026889;779133838;7760128;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:42:43.268Z"
jobshop_taillard_ta17;1;Optimum;1462;1462;4.35;4.12;4.35;136;29160;318;5470259;1962445;7710080;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:42:47.640Z"
jobshop_taillard_ta15;1;Optimum;1339;1339;896.04;628.59;896.04;133;6182603;1025;1089633212;398725236;7969536;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:47:13.448Z"
jobshop_taillard_ta19;1;Optimum;1332;1332;552.96;208.57;552.96;109;3966905;727;660989591;250758295;7531520;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T04:56:26.431Z"
jobshop_taillard_ta16;1;Optimum;1360;1360;1894.25;921.53;1894.25;103;13215216;916;2266479656;845642372;7244288;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T05:12:03.826Z"
jobshop_taillard_ta20;1;Optimum;1348;1348;1141.06;30.65;1141.06;128;7432802;516;1296088167;481342282;7727424;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T05:15:27.518Z"
jobshop_taillard_ta21;1;Optimum;1642;1642;1105.32;343.65;1105.32;140;5398767;753;1322601086;422934306;9810304;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T05:30:29.167Z"
jobshop_taillard_ta18;1;Optimum;1396;1396;2895.90;695.34;2895.90;145;20321063;1214;3619818050;1315363022;8529664;0;300;296;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T05:31:03.562Z"
jobshop_taillard_ta24;1;Optimum;1644;1644;154.76;151.47;154.75;141;768398;1057;179612958;59142847;11570048;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T05:33:38.340Z"
jobshop_taillard_ta22;1;Solution;1600;1441;3600.00;3102.67;0.00;132;18166575;959;4257668587;1397653850;10212224;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T06:15:27.542Z"
jobshop_taillard_ta25;1;Optimum;1595;1595;3283.90;2147.26;3283.90;122;15868195;1322;3737015812;1226869433;10702720;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T06:28:22.261Z"
jobshop_taillard_ta23;1;Solution;1557;1439;3600.00;1053.43;0.00;139;16951609;698;4129375443;1332841539;9393024;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T06:30:29.191Z"
jobshop_taillard_ta28;1;Optimum;1603;1603;130.24;79.23;130.24;119;659744;586;160454127;51428711;9275776;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T06:32:39.450Z"
jobshop_taillard_ta26;1;Solution;1656;1490;3600.00;2960.14;0.00;135;17877131;735;4317539817;1394352080;8975744;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T07:15:27.565Z"
jobshop_taillard_ta27;1;Solution;1686;1584;3600.00;2703.86;0.00;126;16506148;1006;4007579604;1296603129;9732992;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T07:28:22.285Z"
jobshop_taillard_ta31;1;Optimum;1764;1764;236.74;236.74;0.00;174;964789;233;260190424;80398231;9710592;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T07:32:19.048Z"
jobshop_taillard_ta29;1;Solution;1625;1451;3600.00;2997.27;0.00;113;17072846;973;4162104062;1343058113;9663360;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T07:32:39.471Z"
jobshop_taillard_ta30;1;Solution;1594;1414;3600.00;133.69;0.00;115;17232461;737;4202752787;1350327171;8880128;0;400;401;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T08:15:27.588Z"
jobshop_taillard_ta32;1;Solution;1821;1774;3600.00;84.64;0.00;164;14506716;520;3801096753;1191755807;10458880;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T08:32:19.071Z"
jobshop_taillard_ta35;1;Optimum;2007;2007;1.54;1.54;1.54;84;5118;121;1549746;469730;9796992;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T08:32:20.633Z"
jobshop_taillard_ta33;1;Solution;1795;1774;3600.00;714.59;0.00;231;15025934;1347;3650147055;1192755052;15080384;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T08:32:39.495Z"
jobshop_taillard_ta36;1;Optimum;1819;1819;345.61;345.61;0.00;221;1390588;848;369245418;115043700;13196800;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T08:38:06.263Z"
jobshop_taillard_ta34;1;Solution;1832;1828;3600.00;563.37;0.00;120;14288426;750;3758468799;1177270878;10674304;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T09:15:27.614Z"
jobshop_taillard_ta39;1;Optimum;1795;1795;50.87;50.87;0.00;166;200713;611;53973999;16766162;11864576;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T09:16:18.504Z"
jobshop_taillard_ta37;1;Solution;1778;1771;3600.00;2345.43;0.00;149;14601417;822;3775964421;1191848583;10985600;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T09:32:39.517Z"
jobshop_taillard_ta38;1;Solution;1679;1673;3600.00;1203.27;0.00;149;14860450;966;3794305350;1205540811;11263616;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T09:38:06.287Z"
jobshop_taillard_ta40;1;Solution;1691;1631;3600.00;3360.08;0.00;212;14974855;1209;3726984627;1202054766;13447808;0;450;436;"Optal 0.9.1.9 6f4f13f0";4;3600;"--timeLimit 3600 --nbWorkers 4 --randomSeed 1 --logLevel 0 --worker0.searchType FDS --worker0.noOverlapPropagationLevel 4 --worker0.cumulPropagationLevel 3 --worker1.searchType FDS --worker1.noOverlapPropagationLevel 4 --worker1.cumulPropagationLevel 3 ";"AMD Ryzen 9 5950X";"2023-07-05T10:16:18.527Z"
